transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,channel
6140,1233,178,1,465.67,465.67,2025-05-15 02:44:33.201955,Online
6141,929,64,3,212.72,638.15,2025-04-13 18:43:01.583400,Online
6142,1088,1,2,304.75,609.49,2025-05-05 17:22:40.304686,Online
6143,214,109,1,446.6,446.6,2025-05-18 04:10:52.288007,Store
6144,1590,149,2,334.87,669.74,2025-02-14 16:44:24.136281,Store
6145,1367,87,4,17.17,68.69,2025-04-20 06:15:58.145556,Store
6146,193,76,4,353.74,1414.97,2025-05-14 07:01:06.244332,Online
6147,1578,53,2,468.36,936.72,2025-06-20 11:40:33.663646,Online
6148,1213,170,1,459.3,459.3,2025-07-06 13:24:35.129728,Store
6149,348,49,1,172.46,172.46,2025-07-03 06:17:47.940620,Store
6150,1723,99,3,378.9,1136.69,2025-06-16 11:39:48.149084,Online
6151,79,153,2,353.56,707.12,2025-07-04 22:31:33.677517,Online
6152,1708,21,2,345.97,691.94,2025-06-15 02:25:15.415109,Store
6153,292,92,1,142.36,142.36,2025-06-14 08:09:04.929372,Online
6154,1702,12,1,94.38,94.38,2025-06-28 22:35:29.892996,Online
6155,858,13,3,221.18,663.55,2025-06-01 13:18:31.788709,Store
6156,713,69,1,318.79,318.79,2025-07-09 08:33:02.081493,Online
6157,706,78,4,123.95,495.81,2025-01-25 02:59:23.478643,Online
6158,1568,9,3,40.48,121.44,2025-07-05 23:58:02.961290,Online
6159,1268,44,2,89.65,179.31,2025-06-19 18:16:42.904068,Store
6160,1006,82,3,262.14,786.41,2025-07-10 12:25:42.437449,Online
6161,584,84,1,453.99,453.99,2025-07-02 12:09:36.996381,Online
6162,1187,4,3,90.82,272.45,2025-06-28 05:21:50.334131,Online
6163,521,60,1,96.9,96.9,2025-06-26 09:07:20.182629,Store
6164,1162,27,1,472.98,472.98,2025-03-17 09:10:02.199765,Online
6165,578,103,1,141.24,141.24,2025-06-03 04:15:32.015284,Online
6166,313,130,2,382.8,765.59,2025-04-18 18:18:32.220160,Online
6167,845,99,1,416.78,416.78,2025-06-16 12:25:05.723365,Online
6168,722,71,2,196.58,393.16,2025-05-28 23:09:37.381847,Online
6169,1418,76,1,432.35,432.35,2025-05-18 17:03:16.129212,Online
6170,1133,136,2,415.54,831.09,2025-07-10 08:17:35.928180,Store
6171,1017,126,1,397.66,397.66,2025-06-26 16:46:12.966252,Online
6172,477,142,1,217.38,217.38,2025-05-26 18:49:52.798523,Online
6173,1657,64,1,212.72,212.72,2025-07-11 11:59:17.641176,Online
6174,632,84,3,408.59,1225.77,2025-07-02 23:14:06.748958,Store
6175,1528,183,1,239.47,239.47,2025-02-08 06:36:25.673479,Online
6176,1441,123,1,397.95,397.95,2025-07-11 15:58:57.964283,Online
6177,441,96,1,340.41,340.41,2025-06-15 18:39:17.283623,Online
6178,1502,198,3,151.82,455.47,2025-07-11 07:46:08.445668,Online
6179,1055,19,1,12.02,12.02,2025-07-08 22:59:02.017044,Online
6180,857,174,1,354.39,354.39,2025-06-08 10:40:25.391226,Online
6181,545,84,1,453.99,453.99,2025-06-13 03:33:33.494405,Store
6182,1974,55,1,435.59,435.59,2025-07-10 04:57:28.456986,Online
6183,487,155,1,502.42,502.42,2025-07-01 23:10:12.534444,Store
6184,1466,75,1,125.92,125.92,2025-05-30 10:24:28.707639,Online
6185,1138,179,1,234.77,234.77,2025-07-03 22:12:02.928001,Online
6186,588,190,3,471.93,1415.8,2025-06-25 17:31:25.189671,Online
6187,1225,30,4,249.73,998.91,2025-06-08 15:02:33.582418,Online
6188,1761,20,1,238.84,238.84,2025-06-28 17:39:01.784777,Online
6189,1870,5,1,63.96,63.96,2025-05-16 23:05:27.547497,Store
6190,368,16,1,196.33,196.33,2025-06-26 17:05:43.571186,Store
6191,1224,40,1,218.07,218.07,2025-05-31 21:19:22.368683,Online
6192,1087,131,1,473.29,473.29,2025-07-01 00:23:01.063202,Online
6193,1485,50,2,234.29,468.59,2025-06-18 13:27:10.012779,Online
6194,1888,167,2,50.02,100.05,2024-11-19 01:16:26.196921,Store
6195,221,55,1,435.59,435.59,2025-07-04 13:44:15.011557,Online
6196,1277,151,2,275.21,550.41,2025-06-21 23:23:58.415042,Online
6197,1658,157,1,258.62,258.62,2025-07-10 16:29:20.907247,Online
6198,557,96,1,340.41,340.41,2025-07-04 04:08:38.494026,Store
6199,943,69,2,318.79,637.57,2025-05-29 08:51:07.665384,Store
6200,1203,199,1,269.52,269.52,2025-07-10 15:55:58.366507,Store
6201,1539,45,2,199.39,398.79,2025-06-08 14:11:16.161523,Online
6202,987,181,1,158.17,158.17,2025-05-11 04:31:28.498017,Online
6203,4,59,2,457.18,914.35,2025-04-27 22:06:45.398921,Store
6204,392,143,4,97.16,388.65,2025-05-11 17:19:10.473669,Store
6205,691,144,1,182.34,182.34,2025-06-12 17:23:51.074146,Online
6206,1240,30,3,274.7,824.1,2025-06-20 19:09:32.420836,Online
6207,1048,72,1,44.29,44.29,2025-06-19 22:07:35.982223,Online
6208,248,94,4,222.06,888.25,2025-07-11 16:56:49.710295,Online
6209,41,121,2,104.12,208.23,2025-06-03 08:30:11.813953,Store
6210,782,97,2,492.03,984.06,2025-06-03 22:38:22.650753,Online
6211,842,169,1,132.67,132.67,2025-06-08 17:20:59.970151,Store
6212,858,164,1,301.13,301.13,2025-06-12 20:53:33.512107,Online
6213,35,71,2,160.84,321.68,2025-06-21 08:41:04.241429,Store
6214,793,174,1,322.17,322.17,2025-06-02 09:49:46.751362,Store
6215,971,16,1,218.14,218.14,2025-07-03 15:04:54.815357,Store
6216,357,152,2,39.52,79.03,2025-04-03 01:23:03.772624,Store
6217,1907,20,2,214.95,429.91,2025-06-28 07:28:32.129535,Online
6218,729,187,1,71.36,71.36,2025-06-10 02:22:33.346359,Store
6219,1738,67,4,56.26,225.02,2025-07-01 14:32:00.847846,Store
6220,1285,129,2,19.36,38.72,2025-07-06 12:08:52.785948,Online
6221,589,35,2,253.16,506.32,2025-06-28 10:02:30.964695,Online
6222,387,39,2,315.82,631.63,2025-05-22 20:10:18.906895,Online
6223,1796,177,1,91.55,91.55,2025-06-19 19:37:32.298445,Store
6224,1807,150,1,24.29,24.29,2025-06-14 00:35:18.956765,Online
6225,1420,166,3,281.87,845.6,2025-04-17 18:04:00.808748,Online
6226,913,99,2,378.9,757.79,2025-07-11 03:39:19.433281,Store
6227,711,191,3,167.21,501.63,2025-07-01 20:28:43.951787,Online
6228,254,107,2,178.94,357.87,2025-06-10 09:20:25.523703,Online
6229,943,48,5,343.47,1717.37,2025-07-10 22:05:08.214260,Online
6230,1885,120,2,197.1,394.2,2025-06-11 11:21:24.663353,Online
6231,1994,128,1,196.08,196.08,2025-07-05 20:38:52.676476,Online
6232,316,152,2,35.92,71.85,2025-06-11 22:37:11.704591,Online
6233,1439,186,1,466.98,466.98,2025-07-03 09:36:23.941330,Online
6234,121,9,1,33.12,33.12,2025-06-29 00:00:46.802455,Online
6235,1993,60,1,96.9,96.9,2025-07-06 13:30:24.501507,Online
6236,420,122,3,283.29,849.88,2025-07-11 23:24:10.466927,Online
6237,57,14,3,286.17,858.51,2025-05-08 10:29:02.675163,Online
6238,235,175,1,495.38,495.38,2025-06-14 03:56:02.487878,Online
6239,1271,68,5,387.31,1936.55,2025-07-12 01:42:37.169144,Online
6240,503,169,1,132.67,132.67,2025-07-01 12:45:17.944437,Online
6241,556,142,1,197.62,197.62,2025-06-05 21:51:48.756753,Store
6242,246,168,4,105.02,420.07,2025-07-06 00:29:53.660026,Store
6243,1213,192,1,351.17,351.17,2025-06-24 08:39:01.655574,Online
6244,970,1,3,277.04,831.12,2025-06-20 04:33:24.558814,Online
6245,286,185,1,514.2,514.2,2025-06-16 15:08:04.353609,Online
6246,910,195,3,160.16,480.47,2025-06-22 23:05:28.763215,Store
6247,1475,155,5,456.75,2283.73,2025-06-28 22:20:51.873675,Online
6248,1272,150,2,21.86,43.73,2025-07-06 21:23:11.038157,Online
6249,1230,146,1,43.96,43.96,2025-07-10 20:57:10.932317,Online
6250,1077,169,1,132.67,132.67,2025-07-02 15:36:16.453223,Store
6251,1436,177,2,91.55,183.09,2025-07-09 11:37:16.380073,Store
6252,1539,27,1,472.98,472.98,2025-06-24 14:36:28.424188,Store
6253,540,79,3,60.87,182.62,2025-06-10 22:51:09.118788,Store
6254,584,104,1,26.86,26.86,2025-06-10 17:08:59.538241,Online
6255,406,42,2,128.7,257.4,2025-05-28 16:35:13.521389,Online
6256,1048,139,3,484.23,1452.69,2025-06-04 16:47:18.541356,Online
6257,456,184,1,428.03,428.03,2025-07-06 05:00:14.405979,Store
6258,245,10,3,20.52,61.57,2025-06-01 18:33:15.270685,Store
6259,1005,52,1,405.08,405.08,2025-06-30 05:36:29.530478,Online
6260,1777,37,4,476.89,1907.56,2025-07-11 23:14:19.160818,Online
6261,467,119,3,230.34,691.03,2025-03-25 08:16:44.501862,Online
6262,1480,36,1,470.84,470.84,2025-05-13 15:34:00.477372,Online
6263,437,141,4,540.44,2161.74,2025-06-17 18:41:17.048010,Online
6264,1279,28,1,451.42,451.42,2025-06-24 17:51:50.164789,Online
6265,678,195,1,160.16,160.16,2025-07-08 05:42:34.944848,Online
6266,316,15,2,78.89,157.78,2025-05-26 01:38:08.993976,Online
6267,1641,9,4,36.8,147.2,2025-07-04 14:11:52.661825,Online
6268,155,173,1,421.29,421.29,2025-04-25 00:39:14.451910,Online
6269,1530,81,1,215.28,215.28,2025-05-11 18:18:28.631761,Online
6270,373,183,2,263.41,526.83,2025-05-24 17:50:59.351816,Store
6271,156,181,4,158.17,632.7,2025-06-17 12:08:07.897197,Online
6272,851,194,2,242.69,485.37,2025-05-20 23:07:55.041914,Store
6273,1291,173,3,468.1,1404.29,2025-06-17 18:15:36.333522,Online
6274,637,106,4,430.88,1723.51,2025-06-11 03:52:18.151965,Store
6275,549,85,1,77.49,77.49,2025-05-19 04:55:26.082232,Online
6276,351,65,1,342.65,342.65,2025-07-03 16:29:26.179093,Store
6277,169,169,2,145.93,291.87,2025-06-18 00:29:14.132386,Store
6278,30,183,1,263.41,263.41,2025-05-18 21:12:18.689895,Online
6279,22,7,1,134.64,134.64,2025-06-16 07:59:11.080073,Online
6280,1462,163,1,10.37,10.37,2025-06-25 10:09:06.741227,Online
6281,1998,102,2,324.83,649.65,2025-06-15 20:41:29.653726,Online
6282,516,172,2,273.4,546.8,2025-05-13 02:32:39.537933,Store
6283,849,12,4,94.38,377.51,2025-04-29 17:59:54.658746,Online
6284,211,118,1,145.8,145.8,2025-06-11 11:07:54.055538,Store
6285,276,56,1,95.24,95.24,2025-07-10 04:26:54.740324,Online
6286,1225,26,1,119.57,119.57,2025-06-26 22:34:26.522653,Online
6287,48,8,2,116.97,233.94,2025-05-03 00:10:54.976392,Store
6288,390,30,2,224.75,449.51,2025-06-14 01:20:43.909539,Store
6289,1584,89,1,332.4,332.4,2025-06-07 11:15:40.956562,Store
6290,1329,37,1,476.89,476.89,2025-07-01 01:18:48.773340,Online
6291,957,17,1,177.46,177.46,2025-05-26 19:16:02.031302,Online
6292,1465,16,2,196.33,392.66,2025-05-05 11:17:21.204224,Online
6293,1346,80,2,205.72,411.44,2025-05-30 17:09:44.264553,Store
6294,16,56,1,104.76,104.76,2025-04-30 11:58:01.304976,Online
6295,902,12,1,103.81,103.81,2025-05-15 01:32:38.131900,Online
6296,1286,137,4,375.75,1502.98,2025-07-08 16:27:57.612224,Store
6297,764,195,5,144.14,720.71,2025-07-11 15:12:10.633763,Online
6298,647,51,3,56.82,170.47,2025-06-09 02:46:45.697233,Online
6299,1088,166,2,344.5,689.01,2025-07-06 05:37:17.546101,Online
6300,203,7,1,134.64,134.64,2025-06-24 05:02:29.928259,Store
6301,1543,142,2,197.62,395.24,2025-07-05 12:49:06.222235,Online
6302,1418,152,1,39.52,39.52,2025-07-09 01:24:07.899919,Online
6303,91,143,2,106.88,213.76,2025-07-06 00:00:23.856759,Online
6304,232,24,1,444.65,444.65,2025-07-05 02:43:52.525183,Store
6305,1021,130,5,348.0,1739.99,2025-06-13 05:14:57.678029,Store
6306,379,54,1,441.09,441.09,2025-07-09 10:59:19.389585,Store
6307,848,149,1,334.87,334.87,2025-06-13 11:23:44.676182,Store
6308,1887,77,2,120.82,241.65,2025-05-28 03:14:03.546371,Online
6309,180,120,3,197.1,591.29,2025-06-26 06:04:57.450905,Store
6310,82,20,1,238.84,238.84,2025-05-25 23:13:56.708865,Store
6311,1429,109,1,446.6,446.6,2025-04-19 00:45:28.023179,Online
6312,586,132,1,319.74,319.74,2025-06-24 10:08:15.826069,Online
6313,537,121,1,85.19,85.19,2025-06-24 16:46:19.540528,Online
6314,1670,167,3,45.02,135.06,2025-06-13 18:40:28.743737,Online
6315,984,189,1,26.22,26.22,2025-06-27 22:06:54.386409,Store
6316,292,89,1,365.63,365.63,2025-02-14 22:05:49.356101,Online
6317,1795,48,1,377.82,377.82,2025-04-06 11:44:52.171963,Online
6318,1188,146,1,48.36,48.36,2025-06-12 00:31:49.363041,Online
6319,1657,186,1,466.98,466.98,2025-06-03 02:12:00.417518,Store
6320,1044,107,2,178.94,357.87,2025-06-07 06:03:39.925660,Online
6321,1437,71,2,178.71,357.42,2025-07-01 11:44:25.329368,Online
6322,1249,126,3,325.36,976.08,2025-05-11 22:46:49.434494,Store
6323,1411,146,5,43.96,219.8,2025-05-30 04:26:02.339703,Store
6324,1001,117,3,357.96,1073.89,2025-05-19 20:29:00.682375,Store
6325,834,110,4,449.54,1798.14,2025-07-01 00:26:01.185729,Store
6326,1985,103,1,172.63,172.63,2025-04-23 22:32:06.339133,Online
6327,225,8,2,116.97,233.94,2025-07-12 10:04:38.018825,Online
6328,302,81,3,215.28,645.83,2025-07-08 23:29:25.476419,Online
6329,1941,170,1,459.3,459.3,2025-04-21 23:53:29.320601,Online
6330,504,186,2,420.28,840.56,2025-06-21 04:56:35.417839,Store
6331,839,193,2,360.3,720.6,2025-07-05 08:11:37.664649,Online
6332,1995,134,1,240.59,240.59,2025-06-29 11:41:05.560839,Store
6333,209,91,1,434.93,434.93,2025-07-09 14:41:26.175928,Online
6334,1317,102,2,295.3,590.59,2025-06-18 16:59:12.462491,Store
6335,316,48,4,343.47,1373.9,2025-06-22 12:02:27.411875,Store
6336,813,80,1,226.29,226.29,2025-06-27 00:38:45.735532,Online
6337,1161,182,3,31.4,94.21,2025-06-15 14:09:13.046101,Online
6338,523,125,1,93.82,93.82,2025-07-07 06:49:40.613938,Store
6339,1257,186,2,466.98,933.95,2025-04-05 22:46:09.389118,Online
6340,729,69,1,318.79,318.79,2025-07-06 15:18:33.589256,Online
6341,1538,115,2,317.12,634.24,2025-06-10 18:33:28.203911,Online
6342,1567,57,1,32.64,32.64,2025-06-27 02:11:07.745743,Online
6343,1088,150,1,26.72,26.72,2025-05-26 02:40:13.872482,Online
6344,15,135,1,118.6,118.6,2025-07-10 21:03:01.110609,Online
6345,1669,118,5,160.38,801.9,2025-07-10 01:22:53.095305,Store
6346,712,186,1,466.98,466.98,2025-05-02 22:28:45.219395,Store
6347,419,32,1,48.37,48.37,2025-06-20 01:36:18.529510,Online
6348,914,167,3,50.02,150.07,2025-06-24 16:11:54.824010,Online
6349,1011,93,1,159.89,159.89,2025-07-03 09:59:42.861661,Store
6350,1622,17,3,195.2,585.61,2025-06-23 23:49:38.775492,Store
6351,771,122,1,346.25,346.25,2025-06-10 12:38:57.146335,Online
6352,1115,126,1,361.51,361.51,2025-06-05 18:19:46.836729,Online
6353,1836,117,1,325.42,325.42,2025-05-21 07:13:45.434526,Online
6354,734,196,1,481.48,481.48,2025-06-26 21:34:31.402755,Store
6355,446,22,1,108.79,108.79,2025-07-02 22:02:15.804521,Online
6356,1850,44,1,89.65,89.65,2025-06-21 18:27:28.048844,Online
6357,565,80,4,205.72,822.89,2025-06-21 03:14:11.095314,Online
6358,436,81,1,193.75,193.75,2025-06-27 09:10:28.481721,Store
6359,1679,118,2,160.38,320.76,2025-04-10 17:54:29.511775,Online
6360,180,158,3,248.97,746.91,2025-07-07 10:05:44.521377,Online
6361,669,14,2,286.17,572.34,2025-07-03 12:19:32.685590,Online
6362,6,27,4,472.98,1891.9,2025-07-02 12:43:12.711003,Online
6363,1243,199,1,220.51,220.51,2025-06-26 19:11:35.372822,Online
6364,963,165,1,362.46,362.46,2025-05-31 23:30:01.164177,Online
6365,1601,101,1,79.89,79.89,2025-05-01 18:33:31.341501,Online
6366,1594,29,2,252.66,505.32,2025-07-09 23:41:24.841036,Online
6367,606,63,3,47.63,142.89,2025-06-09 21:49:03.820679,Online
6368,1154,71,2,178.71,357.42,2025-07-06 07:09:33.175922,Online
6369,691,159,1,74.03,74.03,2025-06-03 14:51:21.699454,Online
6370,498,1,1,304.75,304.75,2025-06-14 07:49:25.075758,Store
6371,702,96,1,340.41,340.41,2025-07-10 22:31:54.950424,Online
6372,1217,43,4,13.0,51.98,2025-06-21 22:15:46.800654,Store
6373,917,117,3,325.42,976.27,2025-05-29 09:58:03.190675,Store
6374,282,190,2,429.03,858.06,2025-07-04 09:01:41.972636,Online
6375,802,139,1,484.23,484.23,2025-04-11 14:36:07.293342,Online
6376,258,72,1,40.26,40.26,2025-07-06 15:55:52.621214,Online
6377,1953,24,2,444.65,889.3,2025-02-27 09:45:25.454817,Online
6378,334,128,3,196.08,588.24,2025-06-30 21:36:35.809087,Online
6379,652,35,1,230.14,230.14,2025-06-17 01:18:30.160419,Online
6380,1422,181,1,158.17,158.17,2025-07-03 21:21:09.413702,Online
6381,1411,113,1,456.01,456.01,2025-07-05 02:09:14.515524,Online
6382,1319,22,3,132.96,398.89,2025-06-18 15:34:50.664275,Online
6383,1876,51,4,56.82,227.3,2025-05-24 21:21:42.583159,Online
6384,91,120,1,197.1,197.1,2025-07-01 21:01:18.600775,Online
6385,856,8,1,128.67,128.67,2025-07-08 11:22:03.193757,Online
6386,1350,91,1,434.93,434.93,2025-06-24 08:05:28.298006,Store
6387,152,99,1,378.9,378.9,2025-06-06 10:05:11.365014,Online
6388,1936,17,1,159.71,159.71,2025-06-25 07:11:27.866747,Online
6389,1432,11,4,60.36,241.43,2025-07-03 16:02:04.558931,Online
6390,1826,185,3,467.45,1402.36,2025-06-19 03:03:45.157048,Store
6391,942,106,2,430.88,861.75,2025-06-19 15:31:02.125469,Store
6392,71,67,1,46.03,46.03,2025-05-10 00:56:24.948895,Online
6393,1066,109,2,401.94,803.88,2025-06-21 22:26:46.948312,Store
6394,700,10,1,18.66,18.66,2025-06-11 05:38:44.768398,Store
6395,1810,123,1,486.38,486.38,2025-06-14 22:05:18.632492,Online
6396,232,64,1,212.72,212.72,2025-06-08 02:30:10.275416,Online
6397,171,159,1,74.03,74.03,2025-06-27 16:40:34.826804,Store
6398,1889,25,2,130.29,260.57,2025-06-21 08:32:27.666353,Store
6399,1987,180,1,89.1,89.1,2025-07-05 01:04:17.589572,Online
6400,1712,193,2,396.33,792.66,2025-07-09 23:28:16.470126,Store
6401,547,25,2,159.24,318.48,2025-06-22 17:06:17.927390,Online
6402,619,78,3,123.95,371.86,2025-07-11 04:34:53.508087,Store
6403,659,87,1,19.08,19.08,2025-07-08 14:22:57.185977,Online
6404,1035,109,1,491.26,491.26,2025-06-14 14:25:33.316764,Online
6405,993,194,1,220.62,220.62,2025-07-10 08:49:02.099886,Online
6406,591,167,1,55.03,55.03,2025-06-02 23:46:43.939009,Store
6407,1950,145,2,225.69,451.38,2025-06-30 02:26:58.938952,Online
6408,612,136,3,339.99,1019.97,2025-07-06 21:54:33.614814,Online
6409,429,30,2,249.73,499.45,2025-07-04 19:48:26.050099,Store
6410,285,130,2,348.0,696.0,2025-05-14 05:41:17.179327,Online
6411,1458,194,1,220.62,220.62,2025-06-26 07:24:10.597476,Online
6412,1255,1,2,277.04,554.08,2025-04-25 01:04:32.990755,Online
6413,793,136,2,377.77,755.53,2025-06-25 06:35:00.477120,Online
6414,1704,181,3,158.17,474.52,2025-06-23 13:05:07.713198,Online
6415,1082,109,2,491.26,982.52,2025-06-25 04:55:02.972957,Online
6416,292,12,1,103.81,103.81,2025-06-14 03:55:04.061709,Online
6417,1499,130,1,348.0,348.0,2025-06-09 10:25:34.542447,Online
6418,761,47,1,437.54,437.54,2025-07-12 05:40:01.026366,Online
6419,1948,142,1,217.38,217.38,2025-07-05 21:03:43.662004,Online
6420,1645,12,2,103.81,207.63,2025-05-23 17:07:32.837525,Online
6421,76,113,1,410.41,410.41,2025-07-05 16:13:28.629841,Online
6422,881,195,1,160.16,160.16,2025-06-29 22:29:32.748221,Store
6423,27,23,1,82.04,82.04,2025-07-08 05:12:19.205296,Online
6424,1287,98,3,205.47,616.42,2025-06-27 22:09:57.535018,Online
6425,1022,43,1,11.81,11.81,2025-06-05 09:23:40.931149,Online
6426,156,62,1,404.69,404.69,2025-06-16 22:55:36.290848,Online
6427,1451,30,1,249.73,249.73,2025-07-06 08:12:21.419867,Online
6428,1491,19,1,13.35,13.35,2025-06-11 17:27:34.121856,Online
6429,1035,24,2,489.12,978.23,2025-03-20 02:58:36.916834,Online
6430,743,100,2,229.51,459.03,2025-06-10 07:35:46.442250,Online
6431,1817,151,3,275.21,825.62,2025-04-18 06:12:50.321600,Store
6432,1822,100,1,280.52,280.52,2025-07-09 04:44:47.762006,Online
6433,1401,193,1,396.33,396.33,2025-07-11 02:12:35.740444,Online
6434,1887,63,3,52.39,157.18,2025-04-28 23:29:57.628797,Online
6435,1442,125,3,114.67,344.02,2025-06-22 12:56:11.404872,Online
6436,1931,93,3,159.89,479.67,2025-07-03 05:45:14.176187,Online
6437,780,191,1,185.79,185.79,2025-07-04 04:46:03.693483,Online
6438,1453,38,2,114.55,229.09,2025-06-30 13:42:55.479275,Store
6439,988,85,1,77.49,77.49,2025-06-15 13:21:59.795502,Online
6440,1092,22,1,120.88,120.88,2025-06-29 02:32:54.322370,Online
6441,1302,117,1,292.88,292.88,2025-06-30 04:19:21.484799,Store
6442,287,102,2,295.3,590.59,2025-05-10 07:02:47.347505,Online
6443,502,116,1,24.11,24.11,2025-07-08 15:44:30.638869,Store
6444,1251,154,4,33.58,134.3,2025-06-16 04:09:14.651802,Online
6445,1088,154,1,41.04,41.04,2025-05-29 01:02:21.376081,Online
6446,1405,166,1,313.19,313.19,2025-07-08 01:28:27.215775,Online
6447,1421,14,4,260.15,1040.62,2025-06-20 20:29:55.818081,Online
6448,203,10,2,20.52,41.05,2025-07-01 09:49:36.610416,Online
6449,902,146,3,48.36,145.07,2025-06-16 01:00:56.210660,Store
6450,722,4,4,99.9,399.6,2025-03-30 15:48:32.347724,Online
6451,1414,74,4,292.21,1168.86,2025-06-12 10:58:20.827305,Online
6452,1571,101,1,72.63,72.63,2025-06-12 11:00:13.635248,Store
6453,292,77,1,120.82,120.82,2025-06-18 02:13:50.396164,Online
6454,1160,188,1,216.93,216.93,2025-06-07 14:05:51.799696,Online
6455,884,7,1,134.64,134.64,2025-07-03 21:50:40.971410,Store
6456,1418,184,2,470.84,941.67,2025-07-05 00:56:50.069711,Online
6457,1246,146,1,43.96,43.96,2025-06-29 02:26:00.506989,Store
6458,1381,181,1,173.99,173.99,2025-07-10 03:55:50.788039,Online
6459,1913,49,1,141.1,141.1,2025-06-28 18:53:40.893920,Online
6460,545,172,1,248.55,248.55,2025-06-11 20:18:29.726856,Store
6461,1408,85,3,69.74,209.22,2025-07-03 03:15:01.592245,Online
6462,1508,14,2,260.15,520.31,2025-04-19 08:43:56.927411,Store
6463,538,181,2,158.17,316.35,2025-06-07 16:37:06.377820,Online
6464,540,24,3,489.12,1467.35,2025-06-29 12:40:58.079413,Online
6465,185,147,1,293.33,293.33,2025-04-21 00:29:00.282077,Online
6466,173,51,1,56.82,56.82,2025-03-15 16:22:40.335878,Store
6467,155,123,3,397.95,1193.85,2025-07-11 03:10:15.558035,Online
6468,1871,7,1,110.16,110.16,2025-06-20 07:18:03.991366,Online
6469,851,102,2,324.83,649.65,2025-07-11 10:42:33.159262,Online
6470,1660,2,2,52.52,105.05,2025-07-09 17:38:29.016963,Store
6471,1570,192,1,319.25,319.25,2025-06-22 05:19:37.206321,Online
6472,1026,106,3,430.88,1292.63,2025-07-05 20:17:57.715544,Online
6473,1388,21,1,380.57,380.57,2025-07-03 09:11:18.248974,Store
6474,345,144,3,182.34,547.03,2025-07-11 06:17:13.303832,Online
6475,789,103,1,156.94,156.94,2025-07-08 13:34:05.075668,Online
6476,108,101,2,65.37,130.73,2025-07-03 22:48:13.094604,Online
6477,1791,80,3,226.29,678.88,2025-06-29 04:57:25.752321,Online
6478,836,36,5,470.84,2354.22,2025-05-21 00:05:57.845789,Online
6479,191,166,3,344.5,1033.51,2025-07-02 12:59:49.098897,Online
6480,1126,37,1,476.89,476.89,2025-04-20 02:09:29.989545,Store
6481,510,99,1,341.01,341.01,2025-07-04 17:21:35.509238,Online
6482,1502,154,1,37.31,37.31,2025-06-29 17:45:54.421309,Store
6483,601,198,1,167.01,167.01,2025-06-21 18:00:06.504463,Online
6484,765,145,1,248.26,248.26,2025-07-10 17:34:34.746248,Online
6485,473,148,3,333.12,999.37,2025-07-05 22:43:25.632402,Online
6486,1204,68,1,387.31,387.31,2025-06-08 11:05:12.155333,Online
6487,1838,117,3,325.42,976.27,2025-06-04 21:14:11.582019,Store
6488,1347,154,4,37.31,149.23,2025-04-28 09:49:23.157945,Online
6489,222,114,2,85.66,171.33,2025-02-05 01:58:40.970700,Online
6490,260,128,1,196.08,196.08,2025-06-29 10:36:09.701173,Online
6491,1768,24,5,444.65,2223.25,2025-05-29 06:31:49.120134,Store
6492,1523,150,1,24.29,24.29,2025-07-01 01:35:22.126949,Store
6493,1653,23,1,74.59,74.59,2025-07-10 16:28:57.084902,Store
6494,1226,122,2,314.77,629.54,2025-07-04 22:17:52.042805,Store
6495,1654,4,1,90.82,90.82,2025-05-19 13:22:51.602340,Store
6496,423,178,1,512.24,512.24,2025-04-16 18:26:50.793010,Online
6497,713,161,1,435.79,435.79,2025-05-23 00:46:10.395428,Store
6498,1444,71,1,178.71,178.71,2025-07-09 03:32:29.429086,Online
6499,1892,9,1,36.8,36.8,2025-07-06 21:38:03.288634,Online
6500,1676,184,2,428.03,856.07,2025-06-16 17:45:24.125344,Online
6501,698,43,1,11.81,11.81,2025-05-09 03:50:07.192542,Online
6502,338,83,1,321.65,321.65,2025-06-24 07:25:46.159017,Online
6503,1251,65,1,308.39,308.39,2025-06-09 04:39:32.968648,Store
6504,308,172,2,248.55,497.09,2025-05-31 03:46:16.887666,Store
6505,1303,169,1,145.93,145.93,2025-06-10 23:46:57.416225,Store
6506,1353,24,4,444.65,1778.6,2025-06-03 20:08:22.856121,Online
6507,1295,105,1,289.0,289.0,2025-06-22 10:33:45.791664,Store
6508,1910,179,3,258.24,774.73,2025-04-19 16:30:15.599308,Store
6509,1433,134,5,267.33,1336.63,2025-06-10 11:15:40.838833,Store
6510,958,76,2,432.35,864.7,2025-03-18 01:00:05.364112,Online
6511,611,93,1,175.88,175.88,2025-06-20 12:24:37.412094,Store
6512,1126,191,1,185.79,185.79,2025-07-11 17:56:41.420122,Online
6513,240,69,1,350.66,350.66,2025-06-15 15:07:43.706801,Online
6514,1770,141,1,491.31,491.31,2025-07-02 23:10:28.783283,Online
6515,1482,96,1,340.41,340.41,2025-07-09 19:20:48.186115,Online
6516,192,20,1,214.95,214.95,2025-06-09 15:58:37.645341,Online
6517,1419,79,5,55.34,276.69,2025-05-29 15:12:34.150269,Store
6518,50,138,1,89.43,89.43,2025-07-06 12:52:28.179435,Online
6519,845,143,1,106.88,106.88,2025-07-08 23:34:25.898224,Online
6520,1481,48,1,309.13,309.13,2025-07-06 17:29:29.673903,Online
